trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
732,False,"{'a': 0.01, 'e': 0.5089647068650102}",25,11,20.92197306555156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.01, 'e': 0.5003315284265933}",30,6,31.524838706123347,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.01, 'e': 0.4916483172522754}",30,20,15.215239352284435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.01, 'e': 0.48291594165593704}",25,15,15.061142217423273,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.01, 'e': 0.47413527486786244}",30,12,22.175426158440366,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.01, 'e': 0.4653071949474125}",20,0,20.086634246091865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.01, 'e': 0.4564325846952225}",20,0,20.080450050364753,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.01, 'e': 0.44751233156492143}",35,3,44.09071127096067,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.01, 'e': 0.43854732757439036}",30,13,24.692359815117097,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.01, 'e': 0.4295384692165567}",20,0,22.26223018470209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
742,False,"{'a': 0.01, 'e': 0.42048665736974894}",25,0,24.78817392258234,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.01, 'e': 0.4113927972076086}",30,0,33.00709912204687,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
744,False,"{'a': 0.01, 'e': 0.4022577981085728}",35,9,28.679668938941195,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.01, 'e': 0.39308257356494075}",30,0,21.659549248240594,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.01, 'e': 0.38386804109151995}",25,13,20.130206629733713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.01, 'e': 0.3746151221338789}",30,11,31.317767507608746,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.01, 'e': 0.3653247419762019}",20,12,15.876271129153887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.01, 'e': 0.35599782964876436}",25,0,22.607500112468188,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.01, 'e': 0.3466353178350258}",20,7,19.62000744958025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.01, 'e': 0.33723814277836556}",20,0,28.11552971222557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
752,False,"{'a': 0.01, 'e': 0.3278072441884575}",20,8,18.54034098011278,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.01, 'e': 0.3183435651473032}",25,0,30.743866844440095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
754,False,"{'a': 0.01, 'e': 0.30884805201491966}",20,0,20.82247167959275,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
755,False,"{'a': 0.01, 'e': 0.2993216543347071}",20,0,28.826247820171773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
756,False,"{'a': 0.01, 'e': 0.2897653247384941}",20,12,11.4787883851861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.01, 'e': 0.28018001885127836}",35,0,37.01533034230186,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
758,False,"{'a': 0.01, 'e': 0.2705666951956601}",20,0,-18.75343115502281,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
759,False,"{'a': 0.01, 'e': 0.2609263150959938}",20,0,24.70595639585162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
760,False,"{'a': 0.01, 'e': 0.25125984258225487}",25,13,17.1678708991363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.01, 'e': 0.2415682442936411}",25,0,30.274402077856564,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
762,False,"{'a': 0.01, 'e': 0.23185248938190414}",25,0,32.44171320246108,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,False,"{'a': 0.01, 'e': 0.22211354941443878}",25,0,28.39450198066394,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.01, 'e': 0.2123523982771251}",20,0,18.237956315396325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.01, 'e': 0.20257001207694433}",30,3,36.179057552808935,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.01, 'e': 0.19276736904436365}",20,0,23.088385263224897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.01, 'e': 0.18294544943551747}",20,0,19.886174871543915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.01, 'e': 0.17310523543418174}",25,3,4.280247434137264,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
769,False,"{'a': 0.01, 'e': 0.16324771105355565}",25,0,18.525336423508882,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
770,False,"{'a': 0.01, 'e': 0.15337386203786435}",25,19,10.998131885881822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.01, 'e': 0.1434846757637804}",25,0,34.35994890149838,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
772,False,"{'a': 0.01, 'e': 0.13358114114169023}",30,0,38.30051644615935,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
773,False,"{'a': 0.01, 'e': 0.12366424851680227}",30,2,37.711646875617774,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.01, 'e': 0.11373498957011671}",25,0,20.861635101859562,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.01, 'e': 0.10379435721925297}",20,0,23.043994981967376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
776,False,"{'a': 0.01, 'e': 0.09384334551916232}",20,10,13.10228919031255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.01, 'e': 0.0838829495627214}",20,0,23.398909532618447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.01, 'e': 0.0739141653812273}",30,0,24.223355265726607,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.01, 'e': 0.06393798984479003}",20,10,13.572963503829431,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.01, 'e': 0.05395542056264975}",20,0,21.49577893616765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.01, 'e': 0.04396745578341502}",30,0,37.314665886860915,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
782,False,"{'a': 0.01, 'e': 0.033975094295242265}",20,0,24.52889798144075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
783,False,"{'a': 0.01, 'e': 0.023979335325952467}",35,20,26.927760390774903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.01, 'e': 0.013981178443112786}",25,0,32.63103569183783,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,False,"{'a': 0.01, 'e': 0.003981623454078851}",25,0,25.676139868034735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
786,False,"{'a': 0.01, 'e': 0.006018329693981597}",30,14,18.720640425978825,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.01, 'e': 0.016017681014087903}",30,12,24.775235559202613,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.01, 'e': 0.026015430579440828}",30,0,36.69262852742132,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.01, 'e': 0.036010578623416147}",25,0,27.338161132489617,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.01, 'e': 0.04600212563953695}",25,10,24.065421699782824,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.01, 'e': 0.05598907248142878}",25,0,25.682391205189376,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.01, 'e': 0.06597042046272987}",20,0,18.06711232663878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
793,False,"{'a': 0.01, 'e': 0.07594517145696074}",20,0,19.148286763278133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.01, 'e': 0.08591232799733246}",20,0,23.35394595348279,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.01, 'e': 0.09587089337649782}",25,12,18.810057833219226,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.01, 'e': 0.10581987174621767}",30,0,25.32939943122699,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
797,False,"{'a': 0.01, 'e': 0.11575826821694583}",20,0,19.56015592027476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.01, 'e': 0.1256850889573181}",20,0,19.034726585228142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
799,False,"{'a': 0.01, 'e': 0.13559934129353093}",30,18,15.104559339391777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.01, 'e': 0.14550003380861354}",30,16,13.603946132812595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.01, 'e': 0.15538617644156488}",30,0,28.78005276973823,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
802,False,"{'a': 0.01, 'e': 0.16525678058636012}",35,15,27.424366566110105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.01, 'e': 0.17511085919081024}",20,0,26.10968292849355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.01, 'e': 0.18494742685526827}",25,0,32.195528973729445,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
805,False,"{'a': 0.01, 'e': 0.19476549993116135}",20,0,17.404726254851667,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
806,False,"{'a': 0.01, 'e': 0.2045640966193654}",20,0,26.018615771242214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.01, 'e': 0.214342237068377}",25,0,31.15558902735522,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.01, 'e': 0.22409894347229967}",20,0,27.878038921163448,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.01, 'e': 0.23383324016862364}",20,0,27.395711562019702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.01, 'e': 0.2435441537357911}",25,0,26.57331311115613,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.01, 'e': 0.2532307130905378}",20,0,19.593645034537467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.01, 'e': 0.26289194958500206}",30,0,37.00636754766321,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
813,False,"{'a': 0.01, 'e': 0.27252689710358197}",20,0,21.866088970429367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.01, 'e': 0.28213459215955655}",25,0,26.553277048583492,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.01, 'e': 0.2917140739914265}",25,0,22.64797917218128,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.01, 'e': 0.3012643846589916}",20,0,29.936916973447946,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.01, 'e': 0.3107845691391436}",20,0,22.67392021770424,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.01, 'e': 0.320273675421368}",30,4,33.01426558077411,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.01, 'e': 0.32973075460294404}",30,0,29.683910285280966,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
820,False,"{'a': 0.01, 'e': 0.3391548609838345}",30,11,32.030039267789064,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.01, 'e': 0.3485450521612564}",30,0,33.086594032970915,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.01, 'e': 0.35790038912391375}",30,6,33.483096088918046,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.01, 'e': 0.36721993634590805}",25,4,26.54089736788141,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.01, 'e': 0.3765027618802833}",20,0,19.93052352638491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
825,False,"{'a': 0.01, 'e': 0.3857479374522218}",25,0,22.184282410357426,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.01, 'e': 0.3949545385518706}",20,6,22.86585582940205,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.01, 'e': 0.404121644526792}",20,4,23.753423143924156,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.01, 'e': 0.41324833867402755}",20,0,27.94571629515183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.01, 'e': 0.4223337083317698}",30,7,27.773624858066892,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.01, 'e': 0.4313768449706208}",25,0,28.06295711237919,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
831,False,"{'a': 0.01, 'e': 0.4403768442844543}",20,0,29.423618572599608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.01, 'e': 0.4493328062808388}",25,0,21.693662422673746,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
833,False,"{'a': 0.01, 'e': 0.458243835371038}",30,18,14.573913101403264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.01, 'e': 0.4671090404595687}",20,0,27.563348358349767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.01, 'e': 0.47592753503330965}",30,0,32.03082102275377,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.01, 'e': 0.4846984372501522}",20,0,24.494388624954606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.01, 'e': 0.4934208700271854}",20,0,25.453158428823723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.01, 'e': 0.5020939611283969}",25,14,18.350524824029034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.01, 'e': 0.5107168432519059}",20,0,13.34052085631975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
840,False,"{'a': 0.01, 'e': 0.5192886541166856}",20,0,19.5496898037693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
841,False,"{'a': 0.01, 'e': 0.5278085365487928}",20,0,22.478390120422645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
842,False,"{'a': 0.01, 'e': 0.536275638567084}",20,9,17.771547897432715,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.01, 'e': 0.5446891134684134}",20,14,9.042557488835637,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.01, 'e': 0.5530481199123021}",20,0,21.61981167059641,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.01, 'e': 0.5613518220050715}",25,0,21.615874067270862,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.01, 'e': 0.5695993893834334}",30,0,30.567987128524276,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
847,False,"{'a': 0.01, 'e': 0.5777899972975201}",20,0,23.509976621452928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
848,False,"{'a': 0.01, 'e': 0.585922826693367}",35,21,15.153861443679203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.01, 'e': 0.5939970642948121}",20,12,13.447778874938166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.01, 'e': 0.6020119026848236}",25,0,28.108642100008215,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
851,False,"{'a': 0.01, 'e': 0.6099665403862415}",25,0,25.532834158933635,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
852,False,"{'a': 0.01, 'e': 0.6178601819419246}",25,0,24.745442522085195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.01, 'e': 0.6256920379942952}",25,14,15.296682475458699,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.01, 'e': 0.6334613253642761}",20,0,28.075235696371898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.01, 'e': 0.6411672671296018}",20,0,23.630785713724826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.01, 'e': 0.6488090927025189}",20,0,22.574826750253997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
857,False,"{'a': 0.01, 'e': 0.6563860379068381}",20,0,25.063896618598708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
858,False,"{'a': 0.01, 'e': 0.6638973450543533}",25,0,23.96972999451117,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
859,False,"{'a': 0.01, 'e': 0.6713422630206088}",20,12,14.226677219525527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.01, 'e': 0.6787200473200125}",20,4,23.79360207326548,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.01, 'e': 0.6860299601802822}",20,0,20.77147515817162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.01, 'e': 0.6932712706162248}",25,0,26.506709952620493,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.01, 'e': 0.7004432545028288}",20,5,22.616317524821067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.01, 'e': 0.7075451946476833}",30,0,29.599410193261182,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
865,False,"{'a': 0.01, 'e': 0.7145763808626919}",25,0,32.36504830543204,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.01, 'e': 0.7215361100350928}",35,0,41.58907660863757,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
867,False,"{'a': 0.01, 'e': 0.7284236861977681}",20,6,19.215797592008634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.01, 'e': 0.7352384205988414}",20,0,21.461963688113205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.01, 'e': 0.7419796317705514}",20,0,19.20203302607483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.01, 'e': 0.7486466455973999}",20,0,23.731622386005117,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
871,False,"{'a': 0.01, 'e': 0.7552387953835575}",25,7,19.84526305379692,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.01, 'e': 0.7617554219195404}",20,0,24.124067892485677,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.01, 'e': 0.7681958735481255}",20,5,20.63391736240008,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.01, 'e': 0.7745595062295166}",20,8,17.39864847219641,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.01, 'e': 0.7808456836057491}",25,0,31.640876323019185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
876,False,"{'a': 0.01, 'e': 0.7870537770643236}",30,0,31.750573375748303,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.01, 'e': 0.7931831658010675}",20,14,11.876494576615618,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.01, 'e': 0.7992332368822151}",20,0,22.296975410547105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
879,False,"{'a': 0.01, 'e': 0.8052033853057011}",30,0,31.96899650975318,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
880,False,"{'a': 0.01, 'e': 0.811093014061656}",20,8,16.85298530804545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.01, 'e': 0.8169015341921133}",30,0,33.01310909869883,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
882,False,"{'a': 0.01, 'e': 0.8226283648499004}",25,0,20.920312947128714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.01, 'e': 0.8282729333567239}",20,0,27.28987988488457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.01, 'e': 0.8338346752604369}",30,0,31.55532312348064,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.01, 'e': 0.8393130343914837}",20,0,16.157746752488418,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.01, 'e': 0.8447074629185166}",25,12,18.437085790135374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.01, 'e': 0.8500174214031792}",30,0,29.929234859911052,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.01, 'e': 0.8552423788540459}",20,0,25.190022510427163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.01, 'e': 0.8603818127797268}",20,0,16.769774441962802,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.01, 'e': 0.8654352092411123}",25,8,26.424843695419487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.01, 'e': 0.8704020629027671}",25,0,35.79179145018787,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.01, 'e': 0.8752818770834644}",25,0,28.241048905446736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
893,False,"{'a': 0.01, 'e': 0.8800741638058526}",25,0,22.13924664464751,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
894,False,"{'a': 0.01, 'e': 0.8847784438452527}",20,0,23.488565656607687,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
895,False,"{'a': 0.01, 'e': 0.8893942467775822}",25,0,28.776412051612944,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.01, 'e': 0.8939211110263924}",25,0,31.357725259859645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.01, 'e': 0.8983585839090317}",20,0,24.24893820356547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
898,False,"{'a': 0.01, 'e': 0.9027062216819098}",30,0,25.46237036304154,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
899,False,"{'a': 0.01, 'e': 0.9069635895848724}",20,0,22.83368035584439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.01, 'e': 0.9111302618846769}",25,0,28.579510966616823,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.01, 'e': 0.9152058219175658}",30,0,39.28460114444943,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.01, 'e': 0.9191898621309318}",30,1,34.1697254064009,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.01, 'e': 0.9230819841240738}",25,0,26.16453353096025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
904,False,"{'a': 0.01, 'e': 0.9268817986880364}",25,0,28.131995278281437,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
905,False,"{'a': 0.01, 'e': 0.9305889258445285}",20,0,28.415957591627734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.01, 'e': 0.9342029948839243}",20,2,21.166394912280573,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.01, 'e': 0.9377236444023316}",20,0,24.464562654275205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
908,False,"{'a': 0.01, 'e': 0.9411505223377324}",20,0,19.680200490038267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.01, 'e': 0.944483286005189}",20,0,21.55501873461747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
910,False,"{'a': 0.01, 'e': 0.9477216021311119}",20,0,10.021847967426114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.01, 'e': 0.950865146886587}",25,7,24.16030396708813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.01, 'e': 0.9539136059197589}",25,0,24.068308377923596,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
913,False,"{'a': 0.01, 'e': 0.9568666743872638}",20,10,13.078697501997912,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.01, 'e': 0.9597240569847161}",30,20,12.225319532176897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.01, 'e': 0.9624854679762374}",25,0,26.410797104174165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
916,False,"{'a': 0.01, 'e': 0.9651506312230295}",25,12,19.626225389295126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.01, 'e': 0.9677192802109889}",20,0,17.513243123320507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
